,distance,radius
1070,inf,117.74958801269531
1071,inf,117.74958801269531
1072,inf,117.74958801269531
1073,inf,117.74958801269531
1074,inf,117.74958801269531
1075,inf,117.74958801269531
1076,inf,117.74958801269531
1077,inf,117.74958801269531
1078,inf,117.75699615478516
1079,inf,117.75699615478516
1080,inf,118.16950225830078
1081,inf,118.16950225830078
1082,inf,118.16950225830078
1083,inf,118.16950225830078
1084,inf,118.2117919921875
1085,inf,118.2117919921875
1086,inf,118.2117919921875
1087,inf,118.2117919921875
1088,inf,118.1535415649414
1089,inf,118.1535415649414
1090,inf,118.1535415649414
1091,inf,118.1535415649414
1092,inf,118.1535415649414
1093,inf,118.1535415649414
1094,inf,118.2075424194336
1095,inf,118.2075424194336
1096,inf,118.2075424194336
1097,inf,118.2075424194336
1098,inf,118.2075424194336
1099,inf,118.2075424194336
1100,inf,118.2075424194336
1101,inf,118.20860290527344
1102,inf,118.20860290527344
1103,inf,118.20860290527344
1104,inf,118.20860290527344
1105,inf,118.20860290527344
1106,inf,118.20860290527344
1107,inf,118.14513397216797
1108,inf,118.14513397216797
1109,inf,118.14513397216797
1110,inf,118.14513397216797
1111,inf,118.1958999633789
1112,inf,118.1958999633789
1113,inf,118.22681427001953
1114,inf,118.2245101928711
1115,inf,117.81378936767578
1116,inf,117.81378936767578
1117,inf,117.80719757080078
1118,inf,117.80719757080078
1119,inf,117.80719757080078
1120,inf,117.80719757080078
1121,inf,117.80719757080078
1122,inf,117.80719757080078
1123,inf,117.80719757080078
1124,inf,117.80719757080078
1125,inf,117.80719757080078
1126,inf,117.80719757080078
1127,inf,117.80719757080078
1128,inf,117.80719757080078
1129,inf,117.90772247314453
1130,inf,117.90772247314453
1131,inf,117.86029815673828
1132,inf,117.86029815673828
1133,inf,117.86029815673828
1134,inf,117.86029815673828
1135,inf,117.86029815673828
1136,inf,117.86029815673828
1137,inf,117.86029815673828
1138,inf,117.86029815673828
1139,inf,117.86029815673828
1140,inf,117.86029815673828
1141,inf,117.86029815673828
1142,inf,117.86029815673828
1143,inf,117.86029815673828
1144,inf,117.86029815673828
1145,inf,117.70166015625
1146,inf,117.70166015625
1147,inf,117.70166015625
1148,inf,117.7609634399414
1149,inf,117.8245620727539
1150,inf,117.81689453125
1151,inf,117.81689453125
1152,inf,117.81689453125
1153,inf,117.81689453125
1154,inf,117.81689453125
1155,inf,117.81689453125
1156,inf,117.81689453125
1157,inf,117.81689453125
1158,inf,117.81689453125
1159,inf,117.81689453125
1160,inf,117.81689453125
1161,inf,117.81689453125
1162,inf,117.81696319580078
1163,inf,117.81696319580078
1164,inf,117.81696319580078
1165,inf,117.81696319580078
1166,inf,117.80872344970703
1167,inf,117.80872344970703
1168,inf,117.80872344970703
1169,inf,117.80819702148438
1170,inf,117.88245391845703
1171,inf,117.88245391845703
1172,inf,117.88245391845703
1173,inf,117.9598388671875
1174,inf,117.9598388671875
1175,inf,117.9598388671875
1176,inf,117.9598388671875
1177,inf,117.9598388671875
1178,inf,117.9598388671875
1179,inf,117.7797622680664
1180,inf,117.7797622680664
1181,inf,117.7797622680664
1182,inf,117.7797622680664
1183,inf,117.7797622680664
1184,inf,117.7797622680664
1185,inf,117.7797622680664
1186,inf,117.8835220336914
1187,inf,117.8835220336914
1188,inf,117.8835220336914
1189,inf,117.74356079101562
1190,inf,117.74356079101562
1191,inf,117.74356079101562
1192,inf,117.74356079101562
1193,inf,117.74356079101562
1194,inf,117.74356079101562
1195,inf,117.74356079101562
1196,inf,117.81688690185547
1197,inf,117.81688690185547
1198,inf,117.6897964477539
1199,inf,117.6897964477539
1200,inf,117.6897964477539
1201,inf,117.6897964477539
1202,inf,117.6897964477539
1203,inf,117.6897964477539
1204,inf,117.6897964477539
1205,inf,117.6897964477539
1206,inf,117.6897964477539
1207,inf,117.70184326171875
1208,inf,117.70184326171875
1209,inf,117.70172882080078
1210,inf,117.70172882080078
1211,inf,117.73208618164062
1212,inf,117.73208618164062
1213,inf,117.73208618164062
1214,inf,117.73208618164062
1215,inf,117.73208618164062
1216,inf,117.73208618164062
1217,inf,117.73208618164062
1218,inf,117.68135833740234
1219,inf,117.68135833740234
1220,inf,117.68135833740234
1221,inf,117.81045532226562
1222,inf,117.81045532226562
1223,inf,117.81045532226562
1224,inf,117.81045532226562
1225,inf,117.81045532226562
1226,inf,117.81045532226562
1227,inf,117.81045532226562
1228,inf,117.86137390136719
1229,inf,117.89308166503906
1230,inf,117.88540649414062
1231,inf,117.88540649414062
1232,inf,117.88540649414062
1233,inf,117.88540649414062
1234,inf,117.88540649414062
1235,inf,117.88540649414062
1236,inf,117.88540649414062
1237,inf,117.88540649414062
1238,inf,117.88540649414062
1239,inf,117.84427642822266
1240,inf,117.84427642822266
1241,inf,117.84427642822266
1242,inf,117.84427642822266
1243,inf,117.84427642822266
1244,inf,117.84427642822266
1245,inf,117.88460540771484
1246,inf,117.89676666259766
1247,inf,117.89676666259766
1248,inf,117.89676666259766
1249,inf,117.89676666259766
1250,inf,117.89676666259766
1251,inf,117.84993743896484
1252,inf,117.84993743896484
1253,inf,117.84993743896484
1254,inf,117.84993743896484
1255,inf,117.98075866699219
1256,inf,117.98075866699219
1257,inf,117.88839721679688
1258,inf,117.88839721679688
1259,inf,117.88839721679688
1260,inf,117.88839721679688
1261,inf,117.89656066894531
1262,inf,117.89656066894531
1263,inf,117.89656066894531
1264,inf,117.89656066894531
1265,inf,117.8458251953125
1266,inf,117.8458251953125
1267,inf,117.49736022949219
1268,inf,117.49736022949219
1269,inf,117.56317901611328
1270,inf,117.56317901611328
1271,inf,117.56317901611328
1272,inf,117.68111419677734
1273,inf,117.68111419677734
1274,inf,117.68111419677734
1275,inf,117.68111419677734
1276,inf,117.68111419677734
1277,inf,117.68111419677734
1278,inf,117.68111419677734
1279,inf,117.68111419677734
1280,inf,117.64514923095703
1281,inf,117.64514923095703
1282,inf,117.64514923095703
1283,inf,117.64514923095703
1284,inf,117.64514923095703
1285,inf,117.64514923095703
1286,inf,117.64514923095703
1287,inf,117.64514923095703
1288,inf,117.64514923095703
1289,inf,117.802001953125
1290,inf,117.802001953125
1291,inf,117.802001953125
1292,inf,117.802001953125
1293,inf,117.802001953125
1294,inf,117.62883758544922
1295,inf,117.62883758544922
1296,inf,117.62883758544922
1297,inf,117.62883758544922
1298,inf,117.62883758544922
1299,inf,117.62883758544922
1300,inf,117.62883758544922
1301,inf,117.62883758544922
1302,inf,117.62883758544922
1303,inf,117.62883758544922
1304,inf,117.62883758544922
1305,inf,117.62883758544922
1306,inf,117.62883758544922
1307,inf,117.62883758544922
1308,inf,117.62883758544922
1309,inf,117.62883758544922
1310,inf,117.79759216308594
1311,inf,117.79759216308594
1312,inf,117.79759216308594
1313,inf,117.79759216308594
1314,inf,117.79759216308594
1315,inf,117.79759216308594
1316,inf,117.79759216308594
1317,inf,117.79759216308594
1318,inf,117.79759216308594
1319,inf,117.79759216308594
1320,inf,117.79759216308594
1321,inf,117.79759216308594
1322,inf,117.79759216308594
1323,inf,117.79759216308594
1324,inf,117.79759216308594
1325,inf,117.79759216308594
1326,inf,117.63748168945312
1327,inf,117.63749694824219
1328,inf,117.63749694824219
1329,inf,117.63749694824219
1330,inf,117.63749694824219
1331,inf,117.63749694824219
1332,inf,117.56379699707031
1333,inf,117.56379699707031
1334,inf,117.56379699707031
1335,inf,117.56331634521484
1336,inf,117.82571411132812
1337,inf,117.82269287109375
1338,inf,117.82269287109375
1339,inf,117.82075500488281
1340,inf,117.82075500488281
1341,inf,117.82075500488281
1342,inf,117.82075500488281
1343,inf,117.82075500488281
1344,inf,117.82075500488281
1345,inf,117.63018798828125
1346,inf,117.63018798828125
1347,inf,117.63018798828125
1348,inf,117.63018798828125
1349,inf,117.63018798828125
1350,inf,117.60883331298828
1351,inf,117.60883331298828
1352,inf,117.7161636352539
1353,inf,117.7161636352539
1354,inf,117.7161636352539
1355,inf,117.7161636352539
1356,inf,117.7161636352539
1357,inf,117.65497589111328
1358,inf,117.65497589111328
1359,inf,117.65497589111328
1360,inf,117.65497589111328
1361,inf,117.91255187988281
1362,inf,117.91255187988281
1363,inf,117.91255187988281
1364,inf,117.91255187988281
1365,inf,117.91255187988281
1366,inf,117.84254455566406
1367,inf,117.84254455566406
1368,inf,117.91242980957031
1369,inf,117.91242980957031
1370,inf,117.87100219726562
1371,inf,117.87100219726562
1372,inf,117.9006118774414
1373,inf,117.9006118774414
1374,inf,117.9006118774414
1375,inf,117.9006118774414
1376,inf,117.9006118774414
1377,inf,117.8550033569336
1378,inf,117.96831512451172
1379,inf,117.96831512451172
1380,inf,117.96831512451172
1381,inf,117.96831512451172
1382,inf,117.96831512451172
1383,inf,117.96831512451172
1384,inf,117.96831512451172
1385,inf,117.96831512451172
1386,inf,117.8453140258789
1387,inf,117.8453140258789
1388,inf,117.8453140258789
1389,inf,117.8453140258789
1390,inf,117.8453140258789
1391,inf,117.8453140258789
1392,inf,117.8453140258789
1393,inf,117.8453140258789
1394,inf,117.97261810302734
1395,inf,117.97261810302734
1396,inf,117.97261810302734
1397,inf,117.97261810302734
1398,inf,117.97261810302734
1399,inf,117.97261810302734
1400,inf,117.98542022705078
1401,inf,117.98542022705078
1402,inf,117.92192840576172
1403,inf,117.92192840576172
1404,inf,117.92192840576172
1405,inf,117.92192840576172
1406,inf,117.92192840576172
1407,inf,117.92192840576172
1408,inf,117.92192840576172
1409,inf,117.92192840576172
1410,inf,117.93062591552734
1411,inf,117.93062591552734
1412,inf,117.97876739501953
1413,inf,118.0118637084961
1414,inf,117.73298645019531
1415,inf,117.73298645019531
1416,inf,117.73298645019531
1417,inf,117.73298645019531
1418,inf,117.73298645019531
1419,inf,117.73298645019531
1420,inf,117.73298645019531
1421,inf,117.69913482666016
1422,inf,117.69913482666016
1423,inf,117.69913482666016
1424,inf,117.69913482666016
1425,inf,117.65503692626953
1426,inf,117.65503692626953
1427,inf,117.8074951171875
1428,inf,117.8074951171875
1429,inf,117.8074951171875
1430,inf,117.8074951171875
1431,inf,117.8074951171875
1432,inf,117.8074951171875
1433,inf,117.8074951171875
1434,inf,117.8074951171875
1435,inf,117.8074951171875
1436,inf,117.8074951171875
1437,inf,117.8074951171875
1438,inf,117.55570220947266
1439,inf,117.55570220947266
1440,inf,117.63204956054688
1441,inf,117.63204956054688
1442,inf,117.63204956054688
1443,inf,117.63204956054688
1444,inf,117.63204956054688
1445,inf,117.63204956054688
1446,inf,117.63204956054688
1447,inf,117.79759216308594
1448,inf,117.79759216308594
1449,inf,117.79759216308594
1450,inf,117.79759216308594
1451,inf,117.79759216308594
1452,inf,117.79759216308594
1453,inf,117.79759216308594
1454,inf,117.79759216308594
1455,inf,117.79759216308594
1456,inf,117.79759216308594
1457,inf,117.79759216308594
1458,inf,117.79759216308594
1459,inf,117.79759216308594
1460,inf,117.79759216308594
1461,inf,117.79759216308594
1462,inf,117.79759216308594
1463,inf,117.79867553710938
1464,inf,117.79867553710938
1465,inf,117.79867553710938
1466,inf,117.79867553710938
1467,inf,117.79867553710938
1468,inf,117.79867553710938
1469,inf,117.65655517578125
1470,inf,117.65655517578125
1471,inf,117.65655517578125
1472,inf,117.84305572509766
1473,inf,117.84305572509766
1474,inf,117.84305572509766
1475,inf,117.84305572509766
1476,inf,117.84305572509766
1477,inf,117.73043060302734
1478,inf,117.73043060302734
1479,inf,117.72908782958984
1480,inf,117.72908782958984
1481,inf,117.72908782958984
1482,inf,117.72908782958984
1483,inf,117.72908782958984
1484,inf,117.72908782958984
1485,inf,117.72908782958984
1486,inf,117.72908782958984
1487,inf,117.72908782958984
1488,inf,117.7509994506836
1489,inf,117.6976547241211
1490,inf,117.6976547241211
1491,inf,117.6976547241211
1492,inf,117.6976547241211
1493,inf,117.6976547241211
1494,inf,117.6976547241211
1495,inf,117.6976547241211
1496,inf,117.6976547241211
1497,inf,117.6976547241211
1498,inf,118.01260375976562
1499,inf,117.96987915039062
1500,inf,117.96987915039062
1501,inf,117.96987915039062
1502,inf,117.96987915039062
1503,inf,118.05236053466797
1504,inf,118.05236053466797
1505,inf,118.05236053466797
1506,inf,118.05236053466797
1507,inf,118.05236053466797
1508,inf,117.94092559814453
1509,inf,117.94092559814453
1510,inf,117.94092559814453
1511,inf,117.94092559814453
1512,inf,117.92194366455078
1513,inf,118.02342224121094
1514,inf,118.02342224121094
1515,inf,118.02342224121094
1516,inf,118.02342224121094
1517,inf,118.02342224121094
1518,inf,118.02342224121094
1519,inf,118.01387023925781
1520,inf,118.01387023925781
1521,inf,118.01387023925781
1522,inf,118.01387023925781
1523,inf,118.01387023925781
1524,inf,118.01387023925781
1525,inf,118.01387023925781
1526,inf,118.01387023925781
1527,inf,117.88351440429688
1528,inf,117.88351440429688
1529,inf,117.96831512451172
1530,inf,117.96831512451172
1531,inf,117.96831512451172
1532,inf,117.96831512451172
1533,inf,117.96831512451172
1534,inf,117.96831512451172
1535,inf,117.96831512451172
1536,inf,118.01812744140625
1537,inf,118.01812744140625
1538,inf,118.01812744140625
1539,inf,118.01812744140625
1540,inf,117.97793579101562
1541,inf,117.97793579101562
1542,inf,117.97793579101562
1543,inf,117.97993469238281
1544,inf,118.02352905273438
1545,inf,117.92192840576172
1546,inf,117.92192840576172
1547,inf,118.00942993164062
1548,inf,118.00942993164062
1549,inf,118.00942993164062
1550,inf,118.00942993164062
1551,inf,118.00942993164062
1552,inf,118.00942993164062
1553,inf,118.00848388671875
1554,inf,117.93527221679688
1555,inf,117.93527221679688
1556,inf,117.93527221679688
1557,inf,117.73226928710938
1558,inf,117.73226928710938
1559,inf,117.73226928710938
1560,inf,117.73226928710938
1561,inf,117.73226928710938
1562,inf,117.73226928710938
1563,inf,117.73226928710938
1564,inf,117.93894958496094
1565,inf,117.93894958496094
1566,inf,117.93894958496094
1567,inf,117.93894958496094
1568,inf,117.8074951171875
1569,inf,117.8074951171875
1570,inf,117.8074951171875
1571,inf,117.8074951171875
1572,inf,117.8074951171875
1573,inf,117.8074951171875
1574,inf,117.8074951171875
1575,inf,117.8074951171875
1576,inf,117.8074951171875
1577,inf,117.8074951171875
1578,inf,117.8074951171875
1579,inf,117.8074951171875
1580,inf,117.63744354248047
1581,inf,117.63744354248047
1582,inf,117.63744354248047
1583,inf,117.63744354248047
1584,inf,117.798828125
1585,inf,117.798828125
1586,inf,117.798828125
1587,inf,117.798828125
1588,inf,117.798828125
1589,inf,117.798828125
1590,inf,117.798828125
1591,inf,117.798828125
1592,inf,117.798828125
1593,inf,117.798828125
1594,inf,117.798828125
1595,inf,117.798828125
1596,inf,117.798828125
1597,inf,117.798828125
1598,inf,117.798828125
1599,inf,117.798828125
1600,inf,117.798828125
1601,inf,117.79759216308594
1602,inf,117.79759216308594
1603,inf,117.79759216308594
1604,inf,117.79759216308594
1605,inf,117.79759216308594
1606,inf,117.79759216308594
1607,inf,117.79759216308594
1608,inf,118.06787872314453
1609,inf,118.06787872314453
1610,inf,118.06787872314453
1611,inf,118.06787872314453
1612,inf,118.06787872314453
1613,inf,117.84305572509766
1614,inf,117.84305572509766
1615,inf,117.84305572509766
1616,inf,117.84305572509766
1617,inf,117.84305572509766
1618,inf,117.84305572509766
1619,inf,117.84305572509766
1620,inf,117.84305572509766
1621,inf,117.80524444580078
1622,inf,117.80524444580078
1623,inf,117.80524444580078
1624,inf,117.82498931884766
1625,inf,117.82498931884766
1626,inf,117.82498931884766
1627,inf,117.82498931884766
1628,inf,117.82498931884766
1629,inf,117.82498931884766
1630,inf,117.82498931884766
1631,inf,117.82498931884766
1632,inf,117.68119812011719
1633,inf,118.05171966552734
1634,inf,118.05171966552734
1635,inf,118.05171966552734
1636,inf,118.05171966552734
1637,inf,118.05171966552734
1638,inf,118.05171966552734
1639,inf,118.09072875976562
1640,inf,118.09072875976562
1641,inf,118.09072875976562
1642,inf,118.09072875976562
1643,inf,118.02061462402344
1644,inf,118.02061462402344
1645,inf,118.02061462402344
1646,inf,118.02061462402344
1647,inf,118.02061462402344
1648,inf,118.02061462402344
1649,inf,118.02061462402344
1650,inf,118.12834930419922
1651,inf,118.01106262207031
1652,inf,118.01106262207031
1653,inf,118.01106262207031
1654,inf,118.01106262207031
1655,inf,118.01106262207031
1656,inf,118.01106262207031
1657,inf,118.01106262207031
1658,inf,118.01106262207031
1659,inf,118.01106262207031
1660,inf,118.01106262207031
1661,inf,118.01106262207031
1662,inf,118.01106262207031
1663,inf,117.96931457519531
1664,inf,117.96931457519531
1665,inf,117.96931457519531
1666,inf,118.11131286621094
1667,inf,118.11131286621094
1668,inf,118.11131286621094
1669,inf,118.11127471923828
1670,inf,118.11127471923828
1671,inf,117.9684829711914
1672,inf,117.9684829711914
1673,inf,117.97259521484375
1674,inf,117.97259521484375
1675,inf,117.97259521484375
1676,inf,117.97259521484375
1677,inf,117.97259521484375
1678,inf,117.97259521484375
1679,inf,117.97259521484375
1680,inf,117.97259521484375
1681,inf,117.97259521484375
1682,inf,117.97259521484375
1683,inf,118.06724548339844
1684,inf,118.06724548339844
1685,inf,118.12271118164062
1686,inf,118.12271118164062
1687,inf,118.12271118164062
1688,inf,118.12271118164062
1689,inf,118.12271118164062
1690,inf,118.06763458251953
1691,inf,118.04064178466797
1692,inf,118.04064178466797
1693,inf,118.04064178466797
1694,inf,118.06623077392578
1695,inf,118.06623077392578
1696,inf,118.06623077392578
1697,inf,118.06623077392578
1698,inf,117.99015808105469
1699,inf,117.99015808105469
1700,inf,117.99015808105469
1701,inf,118.0975112915039
1702,inf,117.93692779541016
1703,inf,117.93692779541016
1704,inf,117.93692779541016
1705,inf,117.93692779541016
1706,inf,117.93692779541016
1707,inf,117.93692779541016
1708,inf,117.93692779541016
1709,inf,117.93692779541016
1710,inf,117.93692779541016
1711,inf,117.93692779541016
1712,inf,117.93692779541016
1713,inf,117.88357543945312
1714,inf,117.88357543945312
1715,inf,117.88357543945312
1716,inf,117.88357543945312
1717,inf,117.88357543945312
1718,inf,117.92486572265625
1719,inf,117.92486572265625
1720,inf,118.07230377197266
1721,inf,118.07230377197266
1722,inf,118.07230377197266
1723,inf,118.07230377197266
1724,inf,118.07230377197266
1725,inf,118.07230377197266
1726,inf,117.81661224365234
1727,inf,117.81661224365234
1728,inf,117.81661224365234
1729,inf,117.81661224365234
1730,inf,117.798828125
1731,inf,117.798828125
1732,inf,117.798828125
1733,inf,117.798828125
1734,inf,117.798828125
1735,inf,117.798828125
1736,inf,117.798828125
1737,inf,117.798828125
1738,inf,117.798828125
1739,inf,117.798828125
1740,inf,117.798828125
1741,inf,117.798828125
1742,inf,117.798828125
1743,inf,117.798828125
1744,inf,117.798828125
1745,inf,117.798828125
1746,inf,117.97662353515625
1747,inf,117.97662353515625
1748,inf,117.97662353515625
1749,inf,117.97662353515625
1750,inf,117.97662353515625
1751,inf,117.97662353515625
1752,inf,117.97662353515625
1753,inf,117.97662353515625
1754,inf,117.97662353515625
1755,inf,117.97662353515625
1756,inf,117.97662353515625
1757,inf,117.97662353515625
1758,inf,117.94837951660156
1759,inf,117.94837951660156
1760,inf,117.94837951660156
1761,inf,117.94837951660156
1762,inf,117.94837951660156
1763,inf,117.94837951660156
1764,inf,117.94837951660156
1765,inf,118.04658508300781
1766,inf,117.90316772460938
1767,inf,117.90316772460938
1768,inf,117.82498931884766
1769,inf,117.82498931884766
1770,inf,117.82498931884766
1771,inf,117.82498931884766
1772,inf,117.82498931884766
1773,inf,118.16857147216797
1774,inf,118.16857147216797
1775,inf,118.14864349365234
1776,inf,118.13028717041016
1777,inf,118.13028717041016
1778,inf,118.13028717041016
1779,inf,118.13028717041016
1780,inf,118.13028717041016
1781,inf,118.13028717041016
1782,inf,118.13028717041016
1783,inf,118.13028717041016
1784,inf,118.13028717041016
1785,inf,118.13028717041016
1786,inf,118.12032318115234
1787,inf,118.12032318115234
1788,inf,118.12032318115234
1789,inf,118.12032318115234
1790,inf,118.12032318115234
1791,inf,118.12032318115234
1792,inf,118.16009521484375
1793,inf,118.16009521484375
1794,inf,118.16009521484375
1795,inf,118.16009521484375
1796,inf,118.16009521484375
1797,inf,118.16009521484375
1798,inf,118.01093292236328
1799,inf,118.01093292236328
1800,inf,118.01093292236328
1801,inf,118.01093292236328
1802,inf,118.09294128417969
1803,inf,118.09294128417969
1804,inf,118.09294128417969
1805,inf,118.09294128417969
1806,inf,118.09294128417969
1807,inf,118.07943725585938
1808,inf,118.07943725585938
1809,inf,118.08879852294922
1810,inf,118.08879852294922
1811,inf,118.0615005493164
1812,inf,118.0615005493164
1813,inf,117.99040985107422
1814,inf,117.99040985107422
1815,inf,117.99040985107422
1816,inf,117.99040985107422
1817,inf,118.14793395996094
1818,inf,118.14793395996094
1819,inf,118.14215850830078
1820,inf,118.14215850830078
1821,inf,118.14215850830078
1822,inf,118.14215850830078
1823,inf,118.14215850830078
1824,inf,118.14215850830078
1825,inf,118.14215850830078
1826,inf,118.13428497314453
1827,inf,118.13428497314453
1828,inf,118.13428497314453
1829,inf,118.13428497314453
1830,inf,118.11966705322266
1831,inf,118.11966705322266
1832,inf,118.02044677734375
1833,inf,118.02044677734375
1834,inf,118.14311981201172
1835,inf,118.13642120361328
1836,inf,118.13642120361328
1837,inf,118.13642120361328
1838,inf,118.13642120361328
1839,inf,118.09757995605469
1840,inf,118.08952331542969
1841,inf,118.08952331542969
1842,inf,118.08952331542969
1843,inf,118.08952331542969
1844,inf,118.08952331542969
1845,inf,118.08952331542969
1846,inf,118.08952331542969
1847,inf,118.08952331542969
1848,inf,118.08952331542969
1849,inf,118.08952331542969
1850,inf,118.08952331542969
1851,inf,118.19781494140625
1852,inf,118.19781494140625
1853,inf,118.12194061279297
1854,inf,118.12194061279297
1855,inf,118.12194061279297
1856,inf,118.12194061279297
1857,inf,118.12194061279297
1858,inf,118.12194061279297
1859,inf,118.12194061279297
1860,inf,118.12194061279297
1861,inf,118.12194061279297
1862,inf,118.2043685913086
1863,inf,118.2043685913086
1864,inf,118.03929138183594
1865,inf,118.03929138183594
1866,inf,118.03929138183594
1867,inf,118.03929138183594
1868,inf,118.03929138183594
1869,inf,118.03929138183594
1870,inf,118.03929138183594
1871,inf,118.03929138183594
1872,inf,118.03929138183594
1873,inf,118.03929138183594
1874,inf,118.2043685913086
1875,inf,118.2043685913086
1876,inf,118.2043685913086
1877,inf,118.2043685913086
1878,inf,118.2043685913086
1879,inf,118.2043685913086
1880,inf,118.2043685913086
1881,inf,118.2043685913086
1882,inf,118.2043685913086
1883,inf,118.2043685913086
1884,inf,118.2043685913086
1885,inf,118.2043685913086
1886,inf,118.2043685913086
1887,inf,118.2043685913086
1888,inf,118.2043685913086
1889,inf,118.2043685913086
1890,inf,118.2043685913086
1891,inf,118.2142333984375
1892,inf,118.2142333984375
1893,inf,118.13825225830078
1894,inf,118.13825225830078
1895,inf,118.13825225830078
1896,inf,118.13825225830078
1897,inf,118.13825225830078
1898,inf,118.15181732177734
1899,inf,118.15181732177734
1900,inf,118.10888671875
1901,inf,118.09744262695312
1902,inf,118.09744262695312
1903,inf,118.05477142333984
1904,inf,118.52931213378906
1905,inf,118.52931213378906
1906,inf,118.52931213378906
1907,inf,118.52931213378906
1908,inf,118.52931213378906
1909,inf,118.52931213378906
1910,inf,118.52931213378906
1911,inf,118.52931213378906
1912,inf,118.41207122802734
1913,inf,118.41207122802734
1914,inf,118.47515869140625
1915,inf,118.47515869140625
1916,inf,118.47515869140625
1917,inf,118.47515869140625
1918,inf,118.47515869140625
1919,inf,118.47515869140625
1920,inf,118.47515869140625
1921,inf,118.47518920898438
1922,inf,118.44001770019531
1923,inf,118.44001770019531
1924,inf,118.44001770019531
1925,inf,118.44001770019531
1926,inf,118.44001770019531
1927,inf,118.44001770019531
1928,inf,118.56019592285156
1929,inf,118.56019592285156
1930,inf,118.4275894165039
1931,inf,118.4275894165039
1932,inf,118.4275894165039
1933,inf,118.42414855957031
1934,inf,118.42414855957031
1935,inf,118.42414855957031
1936,inf,118.42408752441406
1937,inf,118.42408752441406
1938,inf,118.42408752441406
1939,inf,118.42408752441406
1940,inf,118.42408752441406
1941,inf,118.42408752441406
1942,inf,118.4230728149414
1943,inf,118.4230728149414
1944,inf,118.51170349121094
1945,inf,118.51170349121094
1946,inf,118.51170349121094
1947,inf,118.51170349121094
1948,inf,118.38609313964844
1949,inf,118.38609313964844
1950,inf,118.38609313964844
1951,inf,118.38609313964844
1952,inf,118.38609313964844
1953,inf,118.38609313964844
1954,inf,118.44013214111328
1955,inf,118.44013214111328
1956,inf,118.44013214111328
1957,inf,118.44013214111328
1958,inf,118.44013214111328
1959,inf,118.44959259033203
1960,inf,118.44959259033203
1961,inf,118.44959259033203
1962,inf,118.44959259033203
1963,inf,118.44959259033203
1964,inf,118.39484405517578
1965,inf,118.39484405517578
1966,inf,118.39484405517578
1967,inf,118.39484405517578
1968,inf,118.39484405517578
1969,inf,118.39484405517578
1970,inf,118.39484405517578
1971,inf,118.43399810791016
1972,inf,118.43399810791016
1973,inf,118.47135925292969
1974,inf,118.10012817382812
1975,inf,118.10012817382812
1976,inf,118.10012817382812
1977,inf,118.10012817382812
1978,inf,118.10012817382812
1979,inf,118.10012817382812
1980,inf,118.10012817382812
1981,inf,118.10012817382812
1982,inf,118.10012817382812
1983,inf,118.10012817382812
1984,inf,118.10012817382812
1985,inf,118.09255981445312
1986,inf,118.09255981445312
1987,inf,117.98696899414062
1988,inf,117.98696899414062
1989,inf,117.98696899414062
1990,inf,117.98696899414062
1991,inf,117.98696899414062
1992,inf,117.98696899414062
1993,inf,117.98696899414062
1994,inf,117.98696899414062
1995,inf,117.98696899414062
1996,inf,117.98696899414062
1997,inf,117.98696899414062
1998,inf,118.07564544677734
1999,inf,118.07564544677734
2000,inf,118.07564544677734
2001,inf,118.07564544677734
2002,inf,118.07564544677734
2003,inf,118.07564544677734
2004,inf,118.07564544677734
2005,inf,118.07564544677734
2006,inf,118.07564544677734
2007,inf,118.07564544677734
2008,inf,118.07564544677734
2009,inf,118.07564544677734
2010,inf,118.07564544677734
2011,inf,118.07564544677734
2012,inf,118.07564544677734
2013,inf,118.07564544677734
2014,inf,118.07564544677734
2015,inf,118.2043685913086
2016,inf,118.0983657836914
2017,inf,118.0983657836914
2018,inf,118.0983657836914
2019,inf,118.0983657836914
2020,inf,118.0983657836914
2021,inf,118.31707763671875
2022,inf,118.31707763671875
2023,inf,118.31707763671875
2024,inf,118.31707763671875
2025,inf,118.16758728027344
2026,inf,118.16758728027344
2027,inf,118.21813201904297
2028,inf,118.21813201904297
2029,inf,118.21813201904297
2030,inf,118.21813201904297
2031,inf,118.21813201904297
2032,inf,118.21813201904297
2033,inf,118.21813201904297
2034,inf,118.1989974975586
2035,inf,118.29985046386719
2036,inf,118.29985046386719
2037,inf,118.29985046386719
2038,inf,118.29985046386719
2039,inf,118.29985046386719
2040,inf,118.29985046386719
2041,inf,118.3089370727539
2042,inf,118.1380615234375
2043,inf,118.13805389404297
2044,inf,118.13805389404297
2045,inf,118.13805389404297
2046,inf,118.13805389404297
2047,inf,118.13805389404297
2048,inf,118.13805389404297
2049,inf,118.13805389404297
2050,inf,118.27735137939453
2051,inf,118.27735137939453
2052,inf,118.27427673339844
2053,inf,118.27308654785156
2054,inf,118.27308654785156
2055,inf,118.27308654785156
2056,inf,118.27308654785156
2057,inf,118.27308654785156
2058,inf,118.27308654785156
2059,inf,118.27308654785156
2060,inf,118.16509246826172
2061,inf,118.16509246826172
2062,inf,118.16509246826172
2063,inf,118.11238098144531
2064,inf,118.11238098144531
2065,inf,118.27457427978516
2066,inf,118.27457427978516
2067,inf,118.27457427978516
2068,inf,118.27457427978516
2069,inf,118.27457427978516
2070,inf,118.27457427978516
2071,inf,118.28227996826172
2072,inf,118.28227996826172
2073,inf,118.28227996826172
2074,inf,118.28227996826172
